exp_id,version,filename,size,creator,n_params
FR-FCM-ZZRV,FCS3.0,Specimen_001_Donor 1 CD1a+ DCs_004.fcs,1034368,BD FACSDiva Software Version 7.0,16
FR-FCM-ZZRV,FCS3.0,Specimen_001_Donor 1 CD1a+ Mos_007.fcs,811521,BD FACSDiva Software Version 7.0,16
FR-FCM-ZZRV,FCS3.0,Specimen_001_T cells alone_001.fcs,1683447,BD FACSDiva Software Version 7.0,16
FR-FCM-ZZSZ,FCS3.0,20150128_HIV3_NT_concat.fcs,97310832,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20150128_HIV3_T_concat.fcs,60212212,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20150128_HIV4_NT_concat.fcs,92959948,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20150128_HIV4_T_concat.fcs,133268464,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20151217_HDA_concat.fcs,139085780,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160122_HDC_concat.fcs,79358148,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160122_HIV1_NT_concat.fcs,97948012,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160122_HIV1_T_Concat.fcs,80787184,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160204_HDE_concat.fcs,101604172,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160204_HDF_concat.fcs,103031248,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160204_HIV2_NT_concat.fcs,136330812,PengQiu FCS writer,47
FR-FCM-ZZSZ,FCS3.0,20160204_HIV2_T_concat.fcs,81351120,PengQiu FCS writer,47
FR-FCM-ZZS3,FCS3.0,2.fcs,692260,BD FACSuite v1.0.5,8
FR-FCM-ZZS3,FCS3.0,150717_DU145 MLN SP.fcs,5939075,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150717_DU145 TRAIL SP.fcs,3015362,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150618_HCT116 SP ctrl.fcs,5444804,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150624_cE2 ISO ctrl_POPRO1_BV650.fcs,1687976,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,Perm SP.fcs,282376,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,cE2_ctrl PARP.fcs,1402448,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,150618_HCT116 ISO MLN.fcs,2471228,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,cE2_SP_Digitonin.fcs,954028,BD FACSuite v1.0.6,8
FR-FCM-ZZS3,FCS3.0,150717_SU-DHL-4 ISO MG132.fcs,3569937,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,12.fcs,650628,BD FACSuite v1.0.5,8
FR-FCM-ZZS3,FCS3.0,6.fcs,614628,BD FACSuite v1.0.5,8
FR-FCM-ZZS3,FCS3.0,cE2_ctrl CASP3.fcs,1405444,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,Perm ISO.fcs,282380,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,150618_cE2 SP MLN.fcs,6152665,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,ISO_cE2_PE.fcs,2059144,BD FACSuite v1.0.5,12
FR-FCM-ZZS3,FCS3.0,cE2_ISO_Digitonin.fcs,916908,BD FACSuite v1.0.6,8
FR-FCM-ZZS3,FCS3.0,click SP.fcs,282288,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,150618_cE2 SP ctrl.fcs,5347757,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150618_HCT116 ISO ctrl.fcs,2060374,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,10.fcs,409700,BD FACSuite v1.0.5,8
FR-FCM-ZZS3,FCS3.0,cE2_ISO_click.fcs,926468,BD FACSuite v1.0.6,8
FR-FCM-ZZS3,FCS3.0,150717_SU-DHL-4 SP Ctrl.fcs,6767025,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150526_cE2_Ctrl SP_Click.fcs,1027403,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150618_cE2 ISO MLN.fcs,2756832,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150717_SU-DHL-4 ISO Ctrl.fcs,2056015,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,cE2_MG132 CASP3.fcs,2621292,BD FACSuite v1.0.5,7
FR-FCM-ZZS3,FCS3.0,150717_SU-DHL-4 ISO MLN.fcs,2567789,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,150624_cE2 SP ctrl_POPO1_BV650.fcs,2540850,BD FACSDiva Software Version 6.1.3,19
FR-FCM-ZZS3,FCS3.0,cE2_SP_TRSK.fcs,932928,BD FACSuite v1.0.6,8
FR-FCM-ZZS4,FCS3.0,"2013-1-22_7,2a,-50mw-good_P1.fcs",1387875,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZS4,FCS3.0,"2014-09-16,2a,,2a,_Tube1_003.fcs",1000322,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZS4,FCS3.0,"Specimen_001,2a,_100mw40mw.fcs",1987914,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZS4,FCS3.0,"Specimen_001,2a,_25mw10mw.fcs",1992028,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZS4,FCS3.0,"Specimen_001,2a,_50mw20mw-xishi-1.fcs",2007834,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZS4,FCS3.0,"Specimen_001,2a,_75mw30mw.fcs",1969011,BD FACSDiva Software Version 6.1.3,21
FR-FCM-ZZSC,FCS3.0,11-12-15_314.fcs,292211324,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_A488 CD160.fcs,467798,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_A700 CD4.fcs,467793,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_APC-Cy7 CD14.fcs,467801,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_APC.fcs,468538,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BUV395 gdTCR.fcs,467791,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BUV737 CD127.fcs,467802,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BUV805 CD8.fcs,467795,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BV421 PD1.fcs,467793,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BV510 CD3.fcs,471569,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BV605 CD16.fcs,467799,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BV650 CD137.fcs,467804,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_BV786 CD56.fcs,467795,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_PE Va24.fcs,468983,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_PE-Cy7 TIM3.fcs,818049,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_PE-e610 LAG3.fcs,467805,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_PerCP-e710 TIGIT.fcs,467815,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_rainbow.fcs,1295749,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSC,FCS3.0,ctrl_zimbie NIR only.fcs,14690827,BD FACSDiva Software Version 6.1.3,23
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_95_rep3.fcs,612417,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_1_rep2.fcs,60923,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_1_rep2.fcs,1126661,NA,14
FR-FCM-ZZSG,FCS3.0,axComb2_25_rep2.fcs,3582732,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_20_rep3.fcs,2621937,NA,14
FR-FCM-ZZSG,FCS3.0,axComb3_17_rep3.fcs,41192,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_60_rep3.fcs,716352,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_60_rep1.fcs,2383937,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_20_rep3.fcs,572040,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_30_rep3.fcs,731473,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_20_rep2.fcs,978600,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_10_rep2.fcs,705771,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_1_rep3.fcs,2495091,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_70_rep3.fcs,2137425,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_50_rep2.fcs,2462337,NA,14
FR-FCM-ZZSG,FCS3.0,axComb1_1_rep1.fcs,2668207,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_20_rep1.fcs,1011025,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_95_rep1.fcs,1964665,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_60_rep2.fcs,679281,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_20_rep2.fcs,569632,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_99_rep3.fcs,2188671,NA,14
FR-FCM-ZZSG,FCS3.0,axComb2_16_rep2.fcs,3376372,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_20_rep2.fcs,2589569,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_40_rep3.fcs,599032,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_30_rep1.fcs,882280,NA,14
FR-FCM-ZZSG,FCS3.0,axComb3_3_rep1.fcs,2295359,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_40_rep3.fcs,2287449,NA,14
FR-FCM-ZZSG,FCS3.0,Comb1_1_11_99_rep3.fcs,453992,NA,14
FR-FCM-ZZSG,FCS3.0,Comb3_3_17_5_rep2.fcs,520907,NA,14
FR-FCM-ZZSG,FCS3.0,Comb2_99_rep2.fcs,2275415,NA,14
FR-FCM-ZZSH,FCS3.0,01_rep1HighQ.fcs,1523138,NA,14
FR-FCM-ZZSH,FCS3.0,08_rep2HighQ.fcs,1255760,NA,14
FR-FCM-ZZSH,FCS3.0,10_rep2.fcs,3517077,NA,14
FR-FCM-ZZSH,FCS3.0,20_rep1.fcs,2583109,NA,14
FR-FCM-ZZSH,FCS3.0,16_rep2.fcs,2708101,NA,14
FR-FCM-ZZSH,FCS3.0,03_rep2.fcs,1897891,NA,14
FR-FCM-ZZSH,FCS3.0,20_rep2.fcs,2636925,NA,14
FR-FCM-ZZSH,FCS3.0,23_rep1.fcs,2678197,NA,14
FR-FCM-ZZSH,FCS3.0,19_rep1.fcs,2149333,NA,14
FR-FCM-ZZSH,FCS3.0,25_rep1HighQ.fcs,1401229,NA,14
FR-FCM-ZZSH,FCS3.0,02_rep2HighQ.fcs,2310890,NA,14
FR-FCM-ZZSH,FCS3.0,25_rep1.fcs,1412318,NA,14
FR-FCM-ZZSH,FCS3.0,15_rep2.fcs,986660,NA,14
FR-FCM-ZZSH,FCS3.0,21_rep2.fcs,2285637,NA,14
FR-FCM-ZZSH,FCS3.0,19_rep2HighQ.fcs,2375012,NA,14
FR-FCM-ZZSH,FCS3.0,01_rep2.fcs,1557243,NA,14
FR-FCM-ZZSH,FCS3.0,02_rep2.fcs,2333291,NA,14
FR-FCM-ZZSH,FCS3.0,16_rep1.fcs,3150389,NA,14
FR-FCM-ZZSH,FCS3.0,11_rep1.fcs,2026917,NA,14
FR-FCM-ZZSH,FCS3.0,11_rep2.fcs,1681341,NA,14
FR-FCM-ZZSH,FCS3.0,04_rep1HighQ.fcs,2408162,NA,14
FR-FCM-ZZSH,FCS3.0,08_rep2.fcs,1260843,NA,14
FR-FCM-ZZSH,FCS3.0,09_rep1HighQ.fcs,1861737,NA,14
FR-FCM-ZZSH,FCS3.0,08_rep1HighQ.fcs,1025264,NA,14
FR-FCM-ZZSH,FCS3.0,04_rep2.fcs,1933227,NA,14
FR-FCM-ZZSH,FCS3.0,04_rep2HighQ.fcs,1912730,NA,14
FR-FCM-ZZSH,FCS3.0,10_rep1.fcs,2876549,NA,14
FR-FCM-ZZSH,FCS3.0,01rep1.fcs,2160195,NA,14
FR-FCM-ZZSH,FCS3.0,17_rep1HighQ.fcs,770554,NA,14
FR-FCM-ZZSH,FCS3.0,13_rep1.fcs,2135220,NA,14
FR-FCM-ZZSX,FCS3.0,DC_buffy coat DC.fcs,66443704,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD25 1,2f,160.fcs",6569397,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Lisa_Lisa L 24h.fcs,54394368,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Specimen_001_beads CCR7 BV785.fcs,13199,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD4 1,2f,160.fcs",4588360,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD11c 1,2f,160.fcs",6531128,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Sofia_Sofia DC PBMC.fcs,33054604,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Sofia_Sofia DC FMX 2.fcs,130287663,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD83 1,2f,20.fcs",6434801,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Compensation Controls_[V]610,2f,20 Stained Control.fcs",464317,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,M4_L day 0.fcs,57619603,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD25 1,2f,20.fcs",6607667,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD4 1,2f,20.fcs",3996064,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,M6_DC 24h.fcs,126619590,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Treg with CD127_Treg FMX 1.fcs,41779516,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD141 1,2f,100.fcs",6806851,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD123 1,2f,20.fcs",7087635,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Compensation Controls_[V]710,2f,50 Stained Control.fcs",464318,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD45R0 1,2f,20.fcs",6713566,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_LAP 1,2f,20 50000 events.fcs",6660410,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD95 1,2f,100.fcs",6599482,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD56 1,2f,100.fcs",6677497,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD3 1,2f,20.fcs",3967081,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CCR7 1,2f,80.fcs",2880195,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Sofia_Sofia DC 24h.fcs,145318801,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_CD16 1,2f,20.fcs",6416402,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,Specimen_001_beads CD25 PerCPCy55.fcs,31065,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_PDL-1 1,2f,40.fcs",6479147,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Specimen_001_TNFR2 1,2f,100 BLV up.fcs",6593520,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSX,FCS3.0,"Compensation Controls_[V]660,2f,20 Stained Control.fcs",464316,BD FACSDiva Software Version 6.2,23
FR-FCM-ZZSQ,FCS3.0,7003.fcs,98564829,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7006.fcs,77656026,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7012.fcs,55887999,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7015.fcs,143285902,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7016.fcs,61507150,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7017.fcs,69310818,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7023.fcs,62458433,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7028.fcs,92893230,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7030.fcs,62235434,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7037.fcs,77267064,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7038.fcs,97605103,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7040.fcs,70387234,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7041.fcs,75841995,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7042.fcs,77262674,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7044.fcs,74342658,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7055.fcs,51832770,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7057.fcs,38681353,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7058.fcs,67679118,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7060.fcs,82124501,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7061.fcs,40795117,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7063.fcs,72609234,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7065.fcs,51519683,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7068.fcs,72969329,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7069.fcs,69843912,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7074.fcs,88487422,PengQiu FCS writer,44
FR-FCM-ZZSQ,FCS3.0,7075.fcs,62285951,PengQiu FCS writer,44
FR-FCM-ZZSR,FCS3.0,BB231.fcs,34149408,PengQiu FCS writer,45
FR-FCM-ZZSR,FCS3.0,BC641.fcs,49187687,PengQiu FCS writer,45
FR-FCM-ZZSR,FCS3.0,BD619.fcs,48574061,PengQiu FCS writer,45
FR-FCM-ZZSR,FCS3.0,BD620.fcs,40126669,PengQiu FCS writer,45
FR-FCM-ZZSR,FCS3.0,BB078.fcs,31701402,PengQiu FCS writer,45
FR-FCM-ZZTY,FCS3.0,Exp 1_Patient #1.fcs,57605470,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 1_Patient #2.fcs,57605466,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 2_Patient #1.fcs,56496476,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 2_Patient #2.fcs,50198292,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 3_Patient #1.fcs,40963668,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 3_Patient #1_manipulated sample.fcs,57605497,NA,48
FR-FCM-ZZTY,FCS3.0,Exp 3_Patient #2.fcs,40990742,NA,48
FR-FCM-ZZT6,FCS3.0,Fig1D.fcs,56733523,NA,33
FR-FCM-ZZT6,FCS3.0,Fig2A.fcs,31941226,NA,33
FR-FCM-ZZT6,FCS3.0,Fig2B.fcs,43158719,NA,33
FR-FCM-ZZT6,FCS3.0,Fig2C.fcs,23246519,NA,33
FR-FCM-ZZT6,FCS3.0,Fig3B.fcs,41776227,NA,33
FR-FCM-ZZT6,FCS3.0,"Fig4A 10min 0,25.fcs",7808151,NA,33
FR-FCM-ZZT6,FCS3.0,"Fig4A 10min 0,5.fcs",2438921,NA,33
FR-FCM-ZZT6,FCS3.0,Fig4A 10min 1.fcs,3489362,NA,33
FR-FCM-ZZT6,FCS3.0,"Fig4A 5min 0,25.fcs",3642294,NA,33
FR-FCM-ZZT6,FCS3.0,"Fig4A 5min 0,5.fcs",4156953,NA,33
FR-FCM-ZZT6,FCS3.0,Fig5A.fcs,3420764,NA,23
FR-FCM-ZZT6,FCS3.0,Fig5B.fcs,234657054,NA,23
FR-FCM-ZZT6,FCS3.0,Fig5C.fcs,908406,NA,23
FR-FCM-ZZT8,FCS3.0,bsk 7gg_0.fcs,2672507,NA,19
FR-FCM-ZZT8,FCS3.0,sce APE(SH)_APE1 wt 7gg_13_Apr_11.fcs,5803760,NA,19
FR-FCM-ZZT8,FCS3.0,sce APE1 Ref(SH) 7gg_13_Apr_11.fcs,7383126,NA,19
FR-FCM-ZZT8,FCS3.0,sce scr 7gg_13_Apr_11.fcs,4930664,NA,19
FR-FCM-ZZT9,FCS3.1,1301 021915.fcs,3343972,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,60 F 021915.fcs,3537796,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,60 M 021915.fcs,4395554,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,62 M 021915.fcs,8923875,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsCD14 V655 Stained Control010.fcs,242815,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsCD19 G780 Stained Control011.fcs,242819,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsCD3 R780 Stained Control006.fcs,242814,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsCD4 V450 Stained Control007.fcs,242816,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsCD8 V605 Stained Control009.fcs,242816,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsDead V545 Stained Control008.fcs,242818,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsTRF2 B515 Stained Control005.fcs,242823,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Compensation ControlsUnstained Control004.fcs,242800,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Cytofix Cytoperm1301003.fcs,3840104,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Cytofix CytopermCB002.fcs,4235525,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,Cytofix CytopermCHI 1-3067001.fcs,6523076,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,EBio buffer1301014.fcs,3003839,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,EBio bufferCB013.fcs,3020251,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZT9,FCS3.1,EBio bufferCHI 1-3067012.fcs,5048842,BD FACSDiva Software Version 8.0,12
FR-FCM-ZZTF,FCS3.0,BD Accuri_Other Tests_F01 Sph8 AE01 4B.fcs,5602548,NA,14
FR-FCM-ZZTF,FCS3.0,PMTV std LEDwide LasOFF_LED Series_1-43.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,SSFF FalstaffAria_SU-2B_165820.fcs,3286152,BD FACSDiva Software Version 6.1.3,41
FR-FCM-ZZTF,FCS3.0,PMTV std LEDmid LasOFF_LED Series_1-85.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,SSFF Scanford_LED Series Red_082.fcs,1204096,FlowJoCollectorsEdition 7.5.109.8,15
FR-FCM-ZZTF,FCS3.0,SSFF FalstaffAria_SU-2B_165828.fcs,3286408,BD FACSDiva Software Version 6.1.3,41
FR-FCM-ZZTF,FCS3.0,PMTV std LEDwide LasOFF_LED Series_1-53.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,PMTV std LEDwide LasOFF_LED Series_1-48.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,PMTV-std LEDMid LasON_LED Series_1-100.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,Xitogen XTG1600_LED B 405_LED B14.fcs,2617393,NA,32
FR-FCM-ZZTF,FCS3.0,NIST_Aria_SU-2B_Beads_102813_BD PerCP.fcs,1203077,BD FACSDiva Software Version 6.1.3,15
FR-FCM-ZZTF,FCS3.0,SSFF Aria_LED Series_20371.fcs,2484616,BD FACSDiva Software Version 6.1.2,31
FR-FCM-ZZTF,FCS3.0,UCDavis LSRII 131024_SU-2B_SU-2B FITC.fcs,1924232,BD FACSDiva Software Version 6.1.3,24
FR-FCM-ZZTF,FCS3.0,SSFF Scanford_LED Series_026.fcs,1204096,FlowJoCollectorsEdition 7.5.109.8,15
FR-FCM-ZZTF,FCS3.0,Canto KHolmes_NIAID_NIH_LED Series_LED pulser_E05.fcs,4402525,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZTF,FCS3.0,NIH LSR-A N_SU-2B_BD FC Beads_SU2PE_008.fcs,4403961,BD FACSDiva Software Version 8.0,22
FR-FCM-ZZTF,FCS3.0,NIH LSR-B_SU-2B_BD FC Beads_PERCP_010.fcs,6163958,BD FACSDiva Software Version 8.0,22
FR-FCM-ZZTF,FCS3.0,UCDavis LSRII 131024_SU-2B_SU-2B APC_Cy7.fcs,1924236,BD FACSDiva Software Version 6.1.3,24
FR-FCM-ZZTF,FCS3.0,SSFF Aria_131003 AriaLED_20345.fcs,2484616,BD FACSDiva Software Version 6.1.2,31
FR-FCM-ZZTF,FCS3.0,PMTV std LEDmid LasOFF_LED Series_1-84.fcs,3446408,BD FACSDiva Software Version 6.1,43
FR-FCM-ZZTF,FCS3.0,SSFF Influx_LED Series_LED a_005.fcs,1324872,NA,33
FR-FCM-ZZTF,FCS3.0,Xitogen XTG1600_LED C 640_LED C8.fcs,2654001,NA,32
FR-FCM-ZZTF,FCS3.0,SSFF Scanford_LED Series Red_081.fcs,1204096,FlowJoCollectorsEdition 7.5.109.8,15
